"iteration","time","best-fitness","average-fitness","best-genome"
"14","8.72170090675354","55961.83984375","57880.19912052708","[0, 25, 14, 31, 22, 8, 37, 48, 42, 13, 32, 17, 41, 6, 45, 16, 1, 36, 43, 39, 23, 18, 12, 47, 34, 9, 3, 24, 10, 28, 35, 5, 49, 40, 46, 20, 21, 30, 44, 38, 29, 19, 27, 7, 33, 11, 2, 15, 26, 4]"
"15","9.361364126205444","55961.83203125","57537.571725398935","[0, 25, 14, 31, 22, 8, 37, 48, 42, 13, 32, 17, 41, 6, 45, 16, 1, 36, 43, 39, 23, 18, 12, 47, 34, 9, 3, 24, 10, 28, 35, 5, 49, 40, 46, 20, 21, 30, 44, 38, 29, 19, 27, 7, 33, 11, 2, 15, 26, 4]"
"16","10.021949291229248","55961.83203125","57990.113099915376","[0, 25, 14, 31, 22, 8, 37, 48, 42, 13, 32, 17, 41, 6, 45, 16, 1, 36, 43, 39, 23, 18, 12, 47, 34, 9, 3, 24, 10, 28, 35, 5, 49, 40, 46, 20, 21, 30, 44, 38, 29, 19, 27, 7, 33, 11, 2, 15, 26, 4]"
"17","10.679016590118408","55961.83203125","58098.4881981383","[0, 25, 14, 31, 22, 8, 37, 48, 42, 13, 32, 17, 41, 6, 45, 16, 1, 36, 43, 39, 23, 18, 12, 47, 34, 9, 3, 24, 10, 28, 35, 5, 49, 40, 46, 20, 21, 30, 44, 38, 29, 19, 27, 7, 33, 11, 2, 15, 26, 4]"
"18","11.331462860107422","55961.83203125","57881.8996615087","[0, 25, 14, 31, 22, 8, 37, 48, 42, 13, 32, 17, 41, 6, 45, 16, 1, 36, 43, 39, 23, 18, 12, 47, 34, 9, 3, 24, 10, 28, 35, 5, 49, 40, 46, 20, 21, 30, 44, 38, 29, 19, 27, 7, 33, 11, 2, 15, 26, 4]"
"19","11.990135669708252","55961.83203125","57841.43576220986","[0, 25, 14, 31, 22, 8, 37, 48, 42, 13, 32, 17, 41, 6, 45, 16, 1, 36, 43, 39, 23, 18, 12, 47, 34, 9, 3, 24, 10, 28, 35, 5, 49, 40, 46, 20, 21, 30, 44, 38, 29, 19, 27, 7, 33, 11, 2, 15, 26, 4]"
"20","12.647997379302979","55961.83203125","57786.748881769825","[0, 25, 14, 31, 22, 8, 37, 48, 42, 13, 32, 17, 41, 6, 45, 16, 1, 36, 43, 39, 23, 18, 12, 47, 34, 9, 3, 24, 10, 28, 35, 5, 49, 40, 46, 20, 21, 30, 44, 38, 29, 19, 27, 7, 33, 11, 2, 15, 26, 4]"
"21","13.303078889846802","55961.83203125","57881.090108196324","[0, 25, 14, 31, 22, 8, 37, 48, 42, 13, 32, 17, 41, 6, 45, 16, 1, 36, 43, 39, 23, 18, 12, 47, 34, 9, 3, 24, 10, 28, 35, 5, 49, 40, 46, 20, 21, 30, 44, 38, 29, 19, 27, 7, 33, 11, 2, 15, 26, 4]"
"22","13.96164083480835","55961.83203125","57893.21245617747","[0, 25, 14, 31, 22, 8, 37, 48, 42, 13, 32, 17, 41, 6, 45, 16, 1, 36, 43, 39, 23, 18, 12, 47, 34, 9, 3, 24, 10, 28, 35, 5, 49, 40, 46, 20, 21, 30, 44, 38, 29, 19, 27, 7, 33, 11, 2, 15, 26, 4]"
"23","14.632161855697632","55961.83203125","57956.23309054642","[0, 25, 14, 31, 22, 8, 37, 48, 42, 13, 32, 17, 41, 6, 45, 16, 1, 36, 43, 39, 23, 18, 12, 47, 34, 9, 3, 24, 10, 28, 35, 5, 49, 40, 46, 20, 21, 30, 44, 38, 29, 19, 27, 7, 33, 11, 2, 15, 26, 4]"
